     6.86647E-06    1.95795E-04    1.54373E-01
     6.90683E-06    1.96219E-04    1.54696E-01
     6.94727E-06    1.96643E-04    1.55019E-01
     6.98780E-06    1.97066E-04    1.55342E-01
     7.02841E-06    1.97489E-04    1.55663E-01
     7.06910E-06    1.97911E-04    1.55985E-01
     7.10988E-06    1.98333E-04    1.56306E-01
     7.15074E-06    1.98754E-04    1.56626E-01
     7.19168E-06    1.99175E-04    1.56946E-01
     7.23271E-06    1.99595E-04    1.57265E-01
     7.27382E-06    2.00015E-04    1.57584E-01
     7.31502E-06    2.00434E-04    1.57903E-01
     7.35630E-06    2.00852E-04    1.58221E-01
     7.39766E-06    2.01270E-04    1.58539E-01
     7.43910E-06    2.01688E-04    1.58856E-01
     7.48063E-06    2.02105E-04    1.59173E-01
     7.52224E-06    2.02521E-04    1.59489E-01
     7.56393E-06    2.02937E-04    1.59805E-01
     7.60570E-06    2.03353E-04    1.60120E-01
     7.64756E-06    2.03768E-04    1.60435E-01
     7.68950E-06    2.04183E-04    1.60750E-01
     7.73152E-06    2.04597E-04    1.61064E-01
     7.77362E-06    2.05010E-04    1.61377E-01
     7.81581E-06    2.05423E-04    1.61691E-01
     7.85807E-06    2.05836E-04    1.62003E-01
     7.90042E-06    2.06248E-04    1.62316E-01
     7.94285E-06    2.06659E-04    1.62628E-01
     7.98536E-06    2.07070E-04    1.62939E-01
     8.02795E-06    2.07481E-04    1.63250E-01
     8.07063E-06    2.07891E-04    1.63561E-01
     8.11338E-06    2.08301E-04    1.63871E-01
     8.15622E-06    2.08710E-04    1.64181E-01
     8.19913E-06    2.09119E-04    1.64491E-01
     8.24213E-06    2.09527E-04    1.64800E-01
     8.28521E-06    2.09935E-04    1.65108E-01
     8.32837E-06    2.10342E-04    1.65416E-01
     8.37161E-06    2.10749E-04    1.65724E-01
     8.41492E-06    2.11156E-04    1.66031E-01
     8.45832E-06    2.11562E-04    1.66338E-01
     8.50180E-06    2.11967E-04    1.66645E-01
     8.54536E-06    2.12372E-04    1.66951E-01
     8.58900E-06    2.12777E-04    1.67257E-01
     8.63272E-06    2.13181E-04    1.67562E-01
     8.67652E-06    2.13585E-04    1.67867E-01
     8.72040E-06    2.13988E-04    1.68172E-01
     8.76436E-06    2.14391E-04    1.68476E-01
     8.80839E-06    2.14794E-04    1.68780E-01
     8.85251E-06    2.15196E-04    1.69083E-01
     8.89670E-06    2.15597E-04    1.69386E-01
     8.94098E-06    2.15998E-04    1.69689E-01
     8.98533E-06    2.16399E-04    1.69991E-01
     9.02977E-06    2.16799E-04    1.70293E-01
     9.07428E-06    2.17199E-04    1.70595E-01
     9.11887E-06    2.17599E-04    1.70896E-01
     9.16354E-06    2.17998E-04    1.71197E-01
     9.20828E-06    2.18396E-04    1.71497E-01
     9.25311E-06    2.18795E-04    1.71797E-01
     9.29801E-06    2.19192E-04    1.72097E-01
     9.34299E-06    2.19590E-04    1.72396E-01
     9.38806E-06    2.19987E-04    1.72695E-01
     9.43319E-06    2.20383E-04    1.72993E-01
     9.47841E-06    2.20780E-04    1.73292E-01
     9.52370E-06    2.21175E-04    1.73589E-01
     9.56908E-06    2.21571E-04    1.73887E-01
     9.61452E-06    2.21966E-04    1.74184E-01
     9.66005E-06    2.22360E-04    1.74481E-01
     9.70566E-06    2.22754E-04    1.74777E-01
     9.75134E-06    2.23148E-04    1.75073E-01
     9.79710E-06    2.23541E-04    1.75369E-01
     9.84293E-06    2.23934E-04    1.75664E-01
     9.88885E-06    2.24327E-04    1.75959E-01
     9.93484E-06    2.24719E-04    1.76254E-01
     9.98090E-06    2.25111E-04    1.76548E-01
     1.00270E-05    2.25502E-04    1.76842E-01
     1.00733E-05    2.25894E-04    1.77135E-01
     1.01196E-05    2.26284E-04    1.77429E-01
     1.01659E-05    2.26674E-04    1.77722E-01
     1.02124E-05    2.27064E-04    1.78014E-01
     1.02589E-05    2.27454E-04    1.78306E-01
     1.03055E-05    2.27843E-04    1.78598E-01
     1.03522E-05    2.28232E-04    1.78890E-01
     1.03990E-05    2.28620E-04    1.79181E-01
     1.04458E-05    2.29008E-04    1.79472E-01
     1.04927E-05    2.29396E-04    1.79762E-01
     1.05397E-05    2.29783E-04    1.80053E-01
     1.05867E-05    2.30170E-04    1.80342E-01
     1.06339E-05    2.30557E-04    1.80632E-01
     1.06811E-05    2.30943E-04    1.80921E-01
     1.07284E-05    2.31329E-04    1.81210E-01
     1.07757E-05    2.31714E-04    1.81499E-01
     1.08232E-05    2.32100E-04    1.81787E-01
     1.08707E-05    2.32484E-04    1.82075E-01
     1.09183E-05    2.32869E-04    1.82362E-01
     1.09659E-05    2.33253E-04    1.82650E-01
     1.10137E-05    2.33637E-04    1.82937E-01
     1.10615E-05    2.34020E-04    1.83223E-01
     1.11094E-05    2.34403E-04    1.83510E-01
     1.11573E-05    2.34786E-04    1.83796E-01
     1.12053E-05    2.35168E-04    1.84081E-01
     1.12535E-05    2.35550E-04    1.84367E-01
     1.13016E-05    2.35932E-04    1.84652E-01
     1.13499E-05    2.36313E-04    1.84937E-01
     1.13982E-05    2.36694E-04    1.85221E-01
     1.14466E-05    2.37075E-04    1.85505E-01
     1.14951E-05    2.37455E-04    1.85789E-01
     1.15437E-05    2.37835E-04    1.86073E-01
     1.15923E-05    2.38214E-04    1.86356E-01
     1.16410E-05    2.38594E-04    1.86639E-01
     1.16898E-05    2.38973E-04    1.86921E-01
     1.17386E-05    2.39351E-04    1.87204E-01
     1.17876E-05    2.39730E-04    1.87486E-01
     1.18366E-05    2.40108E-04    1.87767E-01
     1.18856E-05    2.40485E-04    1.88049E-01
     1.19348E-05    2.40863E-04    1.88330E-01
     1.19840E-05    2.41240E-04    1.88611E-01
     1.20333E-05    2.41616E-04    1.88891E-01
     1.20827E-05    2.41993E-04    1.89172E-01
     1.21321E-05    2.42369E-04    1.89451E-01
     1.21816E-05    2.42744E-04    1.89731E-01
     1.22312E-05    2.43120E-04    1.90010E-01
     1.22809E-05    2.43495E-04    1.90290E-01
     1.23306E-05    2.43870E-04    1.90568E-01
     1.23804E-05    2.44244E-04    1.90847E-01
     1.24303E-05    2.44618E-04    1.91125E-01
     1.24802E-05    2.44992E-04    1.91403E-01
     1.25302E-05    2.45365E-04    1.91681E-01
     1.25803E-05    2.45739E-04    1.91958E-01
     1.26305E-05    2.46112E-04    1.92235E-01
     1.26807E-05    2.46484E-04    1.92512E-01
     1.27310E-05    2.46856E-04    1.92788E-01
     1.27814E-05    2.47228E-04    1.93065E-01
     1.28319E-05    2.47600E-04    1.93341E-01
     1.28824E-05    2.47972E-04    1.93616E-01
     1.29330E-05    2.48343E-04    1.93892E-01
     1.29837E-05    2.48713E-04    1.94167E-01
     1.30344E-05    2.49084E-04    1.94442E-01
     1.30852E-05    2.49454E-04    1.94716E-01
     1.31361E-05    2.49824E-04    1.94991E-01
     1.31871E-05    2.50194E-04    1.95265E-01
     1.32381E-05    2.50563E-04    1.95538E-01
     1.32892E-05    2.50932E-04    1.95812E-01
     1.33404E-05    2.51301E-04    1.96085E-01
     1.33916E-05    2.51669E-04    1.96358E-01
     1.34429E-05    2.52037E-04    1.96631E-01
     1.34943E-05    2.52405E-04    1.96903E-01
     1.35458E-05    2.52773E-04    1.97175E-01
     1.35973E-05    2.53140E-04    1.97447E-01
     1.36489E-05    2.53507E-04    1.97719E-01
     1.37006E-05    2.53874E-04    1.97990E-01
     1.37523E-05    2.54240E-04    1.98261E-01
     1.38041E-05    2.54606E-04    1.98532E-01
     1.38560E-05    2.54972E-04    1.98803E-01
     1.39080E-05    2.55338E-04    1.99073E-01
     1.39600E-05    2.55703E-04    1.99343E-01
     1.40121E-05    2.56068E-04    1.99613E-01
     1.40642E-05    2.56433E-04    1.99883E-01
     1.41165E-05    2.56797E-04    2.00152E-01
     1.41688E-05    2.57161E-04    2.00421E-01
     1.42212E-05    2.57525E-04    2.00690E-01
     1.42736E-05    2.57889E-04    2.00958E-01
     1.43261E-05    2.58252E-04    2.01227E-01
     1.43787E-05    2.58615E-04    2.01495E-01
     1.44314E-05    2.58978E-04    2.01762E-01
     1.44841E-05    2.59341E-04    2.02030E-01
     1.45369E-05    2.59703E-04    2.02297E-01
     1.45897E-05    2.60065E-04    2.02564E-01
     1.46427E-05    2.60427E-04    2.02831E-01
     1.46957E-05    2.60789E-04    2.03098E-01
     1.47488E-05    2.61150E-04    2.03364E-01
     1.48019E-05    2.61511E-04    2.03630E-01
     1.48551E-05    2.61871E-04    2.03896E-01
     1.49084E-05    2.62232E-04    2.04161E-01
     1.49617E-05    2.62592E-04    2.04427E-01
     1.50152E-05    2.62952E-04    2.04692E-01
     1.50687E-05    2.63312E-04    2.04957E-01
     1.51222E-05    2.63671E-04    2.05221E-01
     1.51758E-05    2.64030E-04    2.05486E-01
     1.52295E-05    2.64389E-04    2.05750E-01
     1.52833E-05    2.64748E-04    2.06014E-01
     1.53371E-05    2.65106E-04    2.06277E-01
     1.53910E-05    2.65465E-04    2.06541E-01
     1.54450E-05    2.65822E-04    2.06804E-01
     1.54991E-05    2.66180E-04    2.07067E-01
     1.55532E-05    2.66538E-04    2.07329E-01
     1.56073E-05    2.66895E-04    2.07592E-01
     1.56616E-05    2.67252E-04    2.07854E-01
     1.57159E-05    2.67608E-04    2.08116E-01
     1.57703E-05    2.67965E-04    2.08378E-01
     1.58247E-05    2.68321E-04    2.08640E-01
     1.58793E-05    2.68677E-04    2.08901E-01
     1.59339E-05    2.69033E-04    2.09162E-01
     1.59885E-05    2.69388E-04    2.09423E-01
     1.60432E-05    2.69743E-04    2.09684E-01
     1.60980E-05    2.70098E-04    2.09944E-01
     1.61529E-05    2.70453E-04    2.10204E-01
     1.62078E-05    2.70807E-04    2.10464E-01
     1.62628E-05    2.71162E-04    2.10724E-01
     1.63179E-05    2.71516E-04    2.10983E-01
     1.63730E-05    2.71869E-04    2.11243E-01
     1.64282E-05    2.72223E-04    2.11502E-01
     1.64835E-05    2.72576E-04    2.11761E-01
     1.65388E-05    2.72929E-04    2.12019E-01
     1.65942E-05    2.73282E-04    2.12278E-01
     1.66497E-05    2.73635E-04    2.12536E-01
     1.67052E-05    2.73987E-04    2.12794E-01
     1.67608E-05    2.74339E-04    2.13052E-01
     1.68165E-05    2.74691E-04    2.13309E-01
     1.68722E-05    2.75043E-04    2.13566E-01
     1.69280E-05    2.75394E-04    2.13823E-01
     1.69839E-05    2.75746E-04    2.14080E-01
     1.70399E-05    2.76097E-04    2.14337E-01
     1.70959E-05    2.76447E-04    2.14593E-01
     1.71519E-05    2.76798E-04    2.14850E-01
     1.72081E-05    2.77148E-04    2.15106E-01
     1.72643E-05    2.77498E-04    2.15362E-01
     1.73206E-05    2.77848E-04    2.15617E-01
     1.73769E-05    2.78198E-04    2.15873E-01
     1.74333E-05    2.78547E-04    2.16128E-01
     1.74898E-05    2.78897E-04    2.16383E-01
     1.75463E-05    2.79245E-04    2.16637E-01
     1.76029E-05    2.79594E-04    2.16892E-01
     1.76596E-05    2.79943E-04    2.17146E-01
     1.77164E-05    2.80291E-04    2.17401E-01
     1.77732E-05    2.80639E-04    2.17654E-01
     1.78300E-05    2.80987E-04    2.17908E-01
     1.78870E-05    2.81335E-04    2.18162E-01
     1.79440E-05    2.81682E-04    2.18415E-01
     1.80011E-05    2.82030E-04    2.18668E-01
     1.80582E-05    2.82377E-04    2.18921E-01
     1.81154E-05    2.82724E-04    2.19174E-01
     1.81727E-05    2.83070E-04    2.19426E-01
     1.82300E-05    2.83417E-04    2.19679E-01
     1.82874E-05    2.83763E-04    2.19931E-01
     1.83449E-05    2.84109E-04    2.20183E-01
     1.84024E-05    2.84455E-04    2.20434E-01
     1.84600E-05    2.84800E-04    2.20686E-01
     1.85177E-05    2.85146E-04    2.20937E-01
     1.85754E-05    2.85491E-04    2.21188E-01
     1.86332E-05    2.85836E-04    2.21439E-01
     1.86911E-05    2.86180E-04    2.21690E-01
     1.87490E-05    2.86525E-04    2.21940E-01
     1.88070E-05    2.86869E-04    2.22191E-01
     1.88650E-05    2.87213E-04    2.22441E-01
     1.89232E-05    2.87557E-04    2.22691E-01
     1.89813E-05    2.87901E-04    2.22941E-01
     1.90396E-05    2.88245E-04    2.23190E-01
     1.90979E-05    2.88588E-04    2.23439E-01
     1.91563E-05    2.88931E-04    2.23689E-01
     1.92148E-05    2.89274E-04    2.23938E-01
     1.92733E-05    2.89617E-04    2.24186E-01
     1.93318E-05    2.89959E-04    2.24435E-01
     1.93905E-05    2.90302E-04    2.24683E-01
     1.94492E-05    2.90644E-04    2.24932E-01
